STU_ID_PROXY,COURSE_CREDITS_REQ_bach,FACULTY_CODE_bach,LOCATION_CODE_bach,STUDY_YEAR_bach,N_SUBJECTS_bach,CODE_DESCR_bach,top5_bach_bach,COURSE_CODE,COURSE_CREDITS_REQ_mast,FACULTY_CODE_mast,LOCATION_CODE_mast,STUDY_YEAR_mast,N_SUBJECTS_mast,CODE_DESCR_mast,IS_GENDER_MALE,AGE_BAND,STATE,IS_INTERNATIONAL,HOME_LANGUAGE,ATAR_BAND,LANGUAGE_TEST_TYPE,LANGUAGE_TEST_SCORE
83279,300.0,603,U,2016,6,Bachelor of Science,BSC,,,,,,,,1,18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
109582,300.0,100,U,2016,9,Bachelor of Arts,BOA,MC-JURISD,300.0,732.0,U,2019.0,7.0,Juris Doctor,0,18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
178568,300.0,603,U,2016,7,Bachelor of Science,BSC,MC-ENG,300.0,400.0,U,2019.0,2.0,Master of Engineering,1,<18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
35433,300.0,300,U,2016,7,Bachelor of Commerce,BOC,,,,,,,,1,<18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
187275,300.0,702,U,2016,7,Bachelor of Environments,BOE,,,,,,,,0,18,,0,English,,Not Entered, 
109587,300.0,300,U,2016,8,Bachelor of Commerce,BOC,,,,,,,,0,<18,VIC,0,Not English,Band5 - 95.00 - 97.95,Not Entered, 
142947,300.0,702,U,2016,4,Bachelor of Environments,BOE,,,,,,,,0,18,VIC,0,Not English,Band4 - 90.00 - 94.95,Not Entered, 
158061,300.0,603,U,2016,8,Bachelor of Science,BSC,,,,,,,,0,<18,,1,English,,Not Entered, 
89350,300.0,100,U,2016,5,Bachelor of Arts,BOA,,,,,,,,0,19,TAS,0,English,Band5 - 95.00 - 97.95,Not Entered, 
144307,300.0,603,U,2016,8,Bachelor of Science,BSC,MC-SCIBIO,200.0,603.0,U,2019.0,4.0,Master of Science (BioSciences),0,18,VIC,0,English,Band2 - 80.00 - 84.95,Not Entered, 
23280,300.0,603,U,2016,3,Bachelor of Science,BSC,,,,,,,,1,20-21,,1,English,,Not Entered, 
147587,300.0,603,U,2016,1,Bachelor of Science,BSC,,,,,,,,0,19,NSW,0,English,Band4 - 90.00 - 94.95,Not Entered, 
89220,300.0,100,U,2016,9,Bachelor of Arts,BOA,,,,,,,,0,19,,0,English,Band3 - 85.00 - 89.95,Not Entered, 
11040,100.0,603,U,2016,4,Bachelor of Science (Degree with Honours),BSC,,,,,,,,0,<18,,1,English,,Not Entered, 
187324,300.0,603,U,2016,8,Bachelor of Science,BSC,,,,,,,,0,18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
89047,300.0,702,U,2016,1,Bachelor of Environments,BOE,746ST,100.0,400.0,U,2017.0,8.0,Master of Engineering Structures,1,18,VIC,0,English,Band3 - 85.00 - 89.95,Not Entered, 
13403,300.0,603,U,2016,2,Bachelor of Science,BSC,MC-ENG,300.0,400.0,U,2019.0,1.0,Master of Engineering,1,18,VIC,0,Not English,Band4 - 90.00 - 94.95,Not Entered, 
178502,300.0,100,U,2016,8,Bachelor of Arts,BOA,MC-MKTCOMM,200.0,100.0,U,2019.0,3.0,Master of Marketing Communications,0,<18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
89068,300.0,300,U,2016,4,Bachelor of Commerce,BOC,,,,,,,,1,22-24,,1,English,,Not Entered, 
23176,300.0,603,U,2016,4,Bachelor of Science,BSC,,,,,,,,0,<18,,1,English,,Not Entered, 
21466,100.0,603,U,2016,4,Bachelor of Science (Degree with Honours),BSC,,,,,,,,0,<18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
178513,300.0,603,U,2016,9,Bachelor of Science,BSC,,,,,,,,0,19,NSW,0,English,Band3 - 85.00 - 89.95,Not Entered, 
89096,100.0,500,U,2016,4,Bachelor of Biomedicine (Degree with Honours),BOB,,,,,,,,0,18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
148542,300.0,603,U,2016,8,Bachelor of Science,BSC,MC-ENG,300.0,400.0,U,2018.0,8.0,Master of Engineering,1,18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
13400,300.0,603,U,2016,5,Bachelor of Science,BSC,MC-SCIBIO,200.0,603.0,U,2018.0,3.0,Master of Science (BioSciences),0,<18,,0,Not English,,IELTS,8
35712,300.0,500,U,2016,8,Bachelor of Biomedicine,BOB,,,,,,,,0,18,VIC,0,Not English,Band6 - 98.00 - 99.85,Not Entered, 
11053,300.0,603,U,2016,8,Bachelor of Science,BSC,,,,,,,,0,18,VIC,0,English,Band2 - 80.00 - 84.95,Not Entered, 
147669,300.0,100,U,2016,8,Bachelor of Arts,BOA,,,,,,,,0,25-29,,1,English,,Not Entered, 
104949,300.0,603,U,2016,8,Bachelor of Science,BSC,244CW,200.0,500.0,U,2019.0,8.0,Master of Public Health,0,<18,VIC,0,English,Band6 - 98.00 - 99.85,Not Entered, 
35632,300.0,100,U,2016,2,Bachelor of Arts,BOA,,,,,,,,1,18,VIC,0,English,Band3 - 85.00 - 89.95,Not Entered, 
11042,300.0,300,U,2016,8,Bachelor of Commerce,BOC,,,,,,,,1,19,,1,English,,Not Entered, 
89161,300.0,603,U,2016,4,Bachelor of Science,BSC,,,,,,,,0,18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
35573,300.0,603,U,2016,5,Bachelor of Science,BSC,,,,,,,,0,18,NSW,0,English,Band6 - 98.00 - 99.85,Not Entered, 
158027,300.0,100,U,2016,8,Bachelor of Arts,BOA,,,,,,,,0,22-24,VIC,0,English,Band1 - <80,Not Entered, 
89108,300.0,100,U,2016,8,Bachelor of Arts,BOA,GC-ARTS,50.0,100.0,U,2017.0,4.0,Graduate Certificate in Arts,1,18,VIC,0,Not English,Band1 - <80,Not Entered, 
20194,300.0,300,U,2016,8,Bachelor of Commerce,BOC,,,,,,,,0,19,,1,Not English,,Not Entered, 
108274,300.0,603,U,2016,6,Bachelor of Science,BSC,,,,,,,,0,<18,QLD,0,English,Band4 - 90.00 - 94.95,Not Entered, 
108375,300.0,100,U,2016,5,Bachelor of Arts,BOA,,,,,,,,0,22-24,VIC,0,English,Band1 - <80,Not Entered, 
157139,300.0,500,U,2016,9,Bachelor of Biomedicine,BOB,,,,,,,,1,18,VIC,0,English,Band6 - 98.00 - 99.85,Not Entered, 
157102,300.0,500,U,2016,8,Bachelor of Biomedicine,BOB,,,,,,,,0,19,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
106677,300.0,603,U,2016,9,Bachelor of Science,BSC,,,,,,,,0,19,,0,English,,Not Entered, 
12074,100.0,500,U,2016,4,Bachelor of Biomedicine (Degree with Honours),BOB,,,,,,,,0,18,SA,0,English,Band6 - 98.00 - 99.85,Not Entered, 
38241,300.0,100,U,2016,1,Bachelor of Arts,BOA,,,,,,,,0,18,VIC,0,Not English,Band4 - 90.00 - 94.95,Not Entered, 
20739,300.0,300,U,2016,8,Bachelor of Commerce,BOC,,,,,,,,0,<18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
188005,300.0,100,U,2016,2,Bachelor of Arts,BOA,MC-TEACHSA,200.0,460.0,U,2018.0,8.0,Master of Teaching (Secondary),1,18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
120833,300.0,702,U,2016,6,Bachelor of Environments,BOE,,,,,,,,0,19,VIC,0,English,Band2 - 80.00 - 84.95,Not Entered, 
121410,300.0,100,U,2016,9,Bachelor of Arts,BOA,,,,,,,,1,<18,TAS,0,English,Band5 - 95.00 - 97.95,Not Entered, 
84688,300.0,100,U,2016,4,Bachelor of Arts,BOA,,,,,,,,0,30+,,0,English,,Not Entered, 
120830,300.0,300,U,2016,8,Bachelor of Commerce,BOC,,,,,,,,1,<18,NSW,0,English,Band5 - 95.00 - 97.95,Not Entered, 
120814,300.0,300,U,2016,3,Bachelor of Commerce,BOC,,,,,,,,1,18,,1,English,,Not Entered, 
157040,300.0,702,U,2016,2,Bachelor of Environments,BOE,,,,,,,,1,22-24,VIC,0,English,Band1 - <80,Not Entered, 
177147,300.0,300,U,2016,8,Bachelor of Commerce,BOC,,,,,,,,1,18,,1,English,,Not Entered, 
21793,300.0,300,U,2016,1,Bachelor of Commerce,BOC,702PA,100.0,702.0,U,2016.0,8.0,Graduate Diploma in Property Valuation,1,18,,0,English,,Not Entered, 
20712,300.0,300,U,2016,8,Bachelor of Commerce,BOC,,,,,,,,1,20-21,,1,English,,Not Entered, 
157418,100.0,603,U,2016,4,Bachelor of Science (Degree with Honours),BSC,,,,,,,,1,18,VIC,0,English,Band5 - 95.00 - 97.95,English & Work Exp., 
143619,300.0,603,U,2016,8,Bachelor of Science,BSC,,,,,,,,0,19,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
20711,300.0,300,U,2016,6,Bachelor of Commerce,BOC,,,,,,,,1,<18,,1,Not English,,Not Entered, 
11512,300.0,603,U,2016,8,Bachelor of Science,BSC,,,,,,,,1,20-21,,0,English,,Not Entered, 
85688,300.0,100,U,2016,3,Bachelor of Arts,BOA,,,,,,,,0,18,,1,Not English,,Not Entered, 
107158,300.0,300,U,2016,9,Bachelor of Commerce,BOC,,,,,,,,0,19,,1,Not English,,Not Entered, 
177340,300.0,100,U,2016,8,Bachelor of Arts,BOA,,,,,,,,1,18,VIC,0,English,Band3 - 85.00 - 89.95,Not Entered, 
177341,300.0,300,U,2016,8,Bachelor of Commerce,BOC,,,,,,,,1,19,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
157410,300.0,300,U,2016,7,Bachelor of Commerce,BOC,,,,,,,,0,18,VIC,1,Not English,Band6 - 98.00 - 99.85,Not Entered, 
39132,300.0,702,U,2016,3,Bachelor of Environments,BOE,,,,,,,,1,18,VIC,0,English,Band3 - 85.00 - 89.95,Not Entered, 
11950,300.0,100,U,2016,3,Bachelor of Arts,BOA,MC-TEACHPR,200.0,460.0,U,2019.0,11.0,Master of Teaching (Primary),1,18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
107125,300.0,702,U,2016,1,Bachelor of Environments,BOE,,,,,,,,0,20-21,QLD,1,Not English,,Not Entered, 
120960,300.0,300,U,2016,5,Bachelor of Commerce,BOC,,,,,,,,0,18,VIC,0,Not English,Band4 - 90.00 - 94.95,Not Entered, 
177372,300.0,300,U,2016,9,Bachelor of Commerce,BOC,MC-ENG,300.0,400.0,U,2018.0,7.0,Master of Engineering,1,18,VIC,0,English,Band5 - 95.00 - 97.95,Tertiary English, 
177404,300.0,702,U,2016,2,Bachelor of Environments,BOE,,,,,,,,1,18,VIC,0,English,Band1 - <80,Not Entered, 
183845,300.0,702,U,2016,7,Bachelor of Environments,BOE,MC-ARCH,300.0,702.0,U,2019.0,6.0,Master of Architecture,0,<18,,1,Not English,,Not Entered, 
184260,300.0,300,U,2016,8,Bachelor of Commerce,BOC,,,,,,,,0,19,,1,Not English,,Not Entered, 
22229,300.0,702,U,2016,3,Bachelor of Environments,BOE,MC-ARCH,300.0,702.0,U,2019.0,1.0,Master of Architecture,1,20-21,ACT,0,English,Band1 - <80,Not Entered, 
21797,300.0,603,U,2016,8,Bachelor of Science,BSC,,,,,,,,1,19,,1,Not English,Band6 - 98.00 - 99.85,Not Entered, 
85623,100.0,603,U,2016,3,Bachelor of Science (Degree with Honours),BSC,,,,,,,,0,<18,VIC,0,Not English,Band4 - 90.00 - 94.95,Not Entered, 
108662,300.0,603,U,2016,3,Bachelor of Science,BSC,,,,,,,,1,18,VIC,1,Not English,Band3 - 85.00 - 89.95,Not Entered, 
38280,300.0,603,U,2016,4,Bachelor of Science,BSC,,,,,,,,0,18,,1,English,,IELTS,8
85626,300.0,603,U,2016,7,Bachelor of Science,BSC,,,,,,,,0,19,,1,English,,Not Entered, 
157163,300.0,702,U,2016,7,Bachelor of Environments,BOE,MC-TEACHSA,200.0,460.0,U,2018.0,8.0,Master of Teaching (Secondary),1,19,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
148127,300.0,300,U,2016,8,Bachelor of Commerce,BOC,,,,,,,,1,18,VIC,0,Not English,Band6 - 98.00 - 99.85,Not Entered, 
20746,300.0,500,U,2016,8,Bachelor of Biomedicine,BOB,,,,,,,,0,19,,1,Not English,,Not Entered, 
22281,300.0,702,U,2016,3,Bachelor of Environments,BOE,,,,,,,,1,18,VIC,0,English,Band3 - 85.00 - 89.95,Not Entered, 
39214,300.0,300,U,2016,9,Bachelor of Commerce,BOC,,,,,,,,0,18,VIC,1,Not English,Band4 - 90.00 - 94.95,Not Entered, 
85794,100.0,100,U,2016,6,Bachelor of Arts (Degree with Honours),BOA,,,,,,,,0,18,,1,English,,Not Entered, 
184381,300.0,702,U,2016,7,Bachelor of Environments,BOE,,,,,,,,0,18,VIC,1,Not English,Band3 - 85.00 - 89.95,Not Entered, 
177116,300.0,100,U,2016,8,Bachelor of Arts,BOA,,,,,,,,0,20-21,,1,English,,Not Entered, 
108348,100.0,100,U,2016,5,Bachelor of Arts (Degree with Honours),BOA,,,,,,,,1,18,VIC,0,English,Band2 - 80.00 - 84.95,Not Entered, 
21768,300.0,603,U,2016,8,Bachelor of Science,BSC,,,,,,,,1,18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
143727,300.0,300,U,2016,8,Bachelor of Commerce,BOC,,,,,,,,1,18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
184464,300.0,300,U,2016,2,Bachelor of Commerce,BOC,,,,,,,,0,18,VIC,0,English,Band6 - 98.00 - 99.85,Not Entered, 
156874,300.0,300,U,2016,8,Bachelor of Commerce,BOC,MC-JURISD,300.0,732.0,U,2019.0,8.0,Juris Doctor,1,18,VIC,0,English,Band6 - 98.00 - 99.85,Not Entered, 
11483,300.0,603,U,2016,1,Bachelor of Science,BSC,,,,,,,,0,<18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
157447,300.0,300,U,2016,3,Bachelor of Commerce,BOC,,,,,,,,0,19,,1,Not English,,Not Entered, 
20532,300.0,300,U,2016,5,Bachelor of Commerce,BOC,,,,,,,,0,19,,1,English,,Not Entered, 
85989,300.0,100,U,2016,2,Bachelor of Arts,BOA,,,,,,,,0,18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
37915,300.0,603,U,2016,2,Bachelor of Science,BSC,,,,,,,,0,18,VIC,0,Not English,Band2 - 80.00 - 84.95,Not Entered, 
143731,100.0,603,U,2016,4,Bachelor of Science (Degree with Honours),BSC,MC-DPHYSIO,300.0,500.0,U,2019.0,7.0,Doctor of Physiotherapy,0,<18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
39267,300.0,300,U,2016,4,Bachelor of Commerce,BOC,,,,,,,,1,18,,0,English,,Not Entered, 
156857,100.0,300,U,2016,7,Bachelor of Commerce (Degree with Honours),BOC,MC-FIN,200.0,300.0,U,2017.0,8.0,Master of Finance,0,18,,0,Not English,,Not Entered, 
177632,300.0,603,U,2016,2,Bachelor of Science,BSC,MC-ENG,300.0,400.0,U,2018.0,7.0,Master of Engineering,1,<18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
12138,300.0,300,U,2016,8,Bachelor of Commerce,BOC,MC-FIN,200.0,300.0,U,2018.0,8.0,Master of Finance,1,19,,1,Not English,Band5 - 95.00 - 97.95,Not Entered, 
106504,300.0,100,U,2016,8,Bachelor of Arts,BOA,,,,,,,,0,18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
37860,300.0,702,U,2016,4,Bachelor of Environments,BOE,MC-ENG,300.0,400.0,U,2018.0,3.0,Master of Engineering,1,18,,1,Not English,,Not Entered, 
22378,300.0,100,U,2016,8,Bachelor of Arts,BOA,,,,,,,,0,20-21,,1,English,,Not Entered, 
22384,300.0,603,U,2016,8,Bachelor of Science,BSC,MC-ENG,300.0,400.0,U,2018.0,7.0,Master of Engineering,1,18,VIC,1,Not English,Band5 - 95.00 - 97.95,Not Entered, 
183677,300.0,603,U,2016,7,Bachelor of Science,BSC,,,,,,,,1,18,,0,Not English,,Not Entered, 
37997,300.0,100,U,2016,4,Bachelor of Arts,BOA,,,,,,,,0,19,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
177137,300.0,300,U,2016,8,Bachelor of Commerce,BOC,GD-FIN,100.0,300.0,U,2017.0,8.0,Graduate Diploma in Finance,1,<18,VIC,0,English,Band6 - 98.00 - 99.85,Not Entered, 
156896,300.0,300,U,2016,9,Bachelor of Commerce,BOC,,,,,,,,1,19,VIC,1,Not English,Band5 - 95.00 - 97.95,Not Entered, 
156927,300.0,300,U,2016,3,Bachelor of Commerce,BOC,,,,,,,,1,20-21,,1,English,,Not Entered, 
106614,300.0,100,U,2016,8,Bachelor of Arts,BOA,,,,,,,,0,18,VIC,0,English,Band2 - 80.00 - 84.95,Not Entered, 
106610,300.0,100,U,2016,3,Bachelor of Arts,BOA,,,,,,,,0,<18,,0,English,Band6 - 98.00 - 99.85,Not Entered, 
106589,300.0,300,U,2016,3,Bachelor of Commerce,BOC,,,,,,,,1,20-21,QLD,0,English,Band2 - 80.00 - 84.95,Not Entered, 
120787,300.0,500,U,2016,8,Bachelor of Biomedicine,BOB,MC-AGSC,200.0,251.0,U,2018.0,3.0,Master of Agricultural Sciences,1,18,VIC,0,Not English,Band6 - 98.00 - 99.85,Not Entered, 
85805,300.0,702,U,2016,3,Bachelor of Environments,BOE,MC-ARCH,300.0,702.0,U,2018.0,6.0,Master of Architecture,0,18,,1,English,,Pearson,79
120786,300.0,100,U,2016,4,Bachelor of Arts,BOA,,,,,,,,1,20-21,,1,English,,Not Entered, 
108368,100.0,100,U,2016,6,Bachelor of Arts (Degree with Honours),BOA,,,,,,,,1,19,,0,English,Band4 - 90.00 - 94.95,Not Entered, 
177517,300.0,603,U,2016,4,Bachelor of Science,BSC,,,,,,,,0,18,VIC,1,Not English,Band4 - 90.00 - 94.95,Not Entered, 
38085,300.0,300,U,2016,8,Bachelor of Commerce,BOC,,,,,,,,0,18,,1,English,Band6 - 98.00 - 99.85,Not Entered, 
12119,100.0,500,U,2016,4,Bachelor of Biomedicine (Degree with Honours),BOB,,,,,,,,0,18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
121453,300.0,300,U,2016,8,Bachelor of Commerce,BOC,,,,,,,,0,<18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
121354,300.0,603,U,2016,7,Bachelor of Science,BSC,MC-SCIMAT,200.0,603.0,U,2018.0,7.0,Master of Science (Mathematics and Statistics),1,<18,VIC,0,Not English,Band6 - 98.00 - 99.85,Not Entered, 
177520,300.0,702,U,2016,2,Bachelor of Environments,BOE,MC-ENG,300.0,400.0,U,2018.0,7.0,Master of Engineering,1,18,VIC,0,English,Band3 - 85.00 - 89.95,Not Entered, 
187841,300.0,300,U,2016,8,Bachelor of Commerce,BOC,,,,,,,,1,18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
38046,300.0,603,U,2016,7,Bachelor of Science,BSC,MC-ENG,300.0,400.0,U,2018.0,7.0,Master of Engineering,0,18,SA,1,Not English,Band4 - 90.00 - 94.95,Not Entered, 
121457,300.0,603,U,2016,6,Bachelor of Science,BSC,,,,,,,,1,<18,VIC,0,English,Band2 - 80.00 - 84.95,Not Entered, 
108831,300.0,300,U,2016,4,Bachelor of Commerce,BOC,MC-ENG,300.0,400.0,U,2018.0,5.0,Master of Engineering,1,19,NSW,0,English,Band5 - 95.00 - 97.95,Not Entered, 
156941,300.0,603,U,2016,8,Bachelor of Science,BSC,MC-SCIPHY,200.0,603.0,U,2018.0,4.0,Master of Science (Physics),0,19,VIC,0,English,Band6 - 98.00 - 99.85,Not Entered, 
38029,300.0,603,U,2016,4,Bachelor of Science,BSC,,,,,,,,0,18,VIC,0,Not English,Band5 - 95.00 - 97.95,Not Entered, 
84612,300.0,702,U,2016,7,Bachelor of Environments,BOE,,,,,,,,1,18,TAS,0,English,Band4 - 90.00 - 94.95,Not Entered, 
84602,100.0,100,U,2016,7,Bachelor of Arts (Degree with Honours),BOA,,,,,,,,1,18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
85867,300.0,300,U,2016,8,Bachelor of Commerce,BOC,,,,,,,,1,18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
106573,300.0,100,U,2016,9,Bachelor of Arts,BOA,,,,,,,,0,18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
106558,300.0,300,U,2016,3,Bachelor of Commerce,BOC,,,,,,,,1,19,NSW,0,English,Band6 - 98.00 - 99.85,Not Entered, 
120755,300.0,100,U,2016,5,Bachelor of Arts,BOA,,,,,,,,0,18,,0,English,Band5 - 95.00 - 97.95,Not Entered, 
84465,300.0,100,U,2016,2,Bachelor of Arts,BOA,,,,,,,,0,18,SA,0,English,Band4 - 90.00 - 94.95,Not Entered, 
39125,300.0,603,U,2016,5,Bachelor of Science,BSC,,,,,,,,0,<18,QLD,0,English,Band3 - 85.00 - 89.95,Not Entered, 
38531,300.0,500,U,2016,7,Bachelor of Biomedicine,BOB,,,,,,,,0,18,,1,Not English,,Not Entered, 
21967,300.0,603,U,2016,9,Bachelor of Science,BSC,,,,,,,,1,18,,1,Not English,,Not Entered, 
106970,300.0,300,U,2016,2,Bachelor of Commerce,BOC,,,,,,,,0,18,VIC,0,English,Band3 - 85.00 - 89.95,Not Entered, 
11725,300.0,603,U,2016,7,Bachelor of Science,BSC,,,,,,,,0,<18,VIC,0,Not English,Band2 - 80.00 - 84.95,Not Entered, 
121205,300.0,603,U,2016,4,Bachelor of Science,BSC,,,,,,,,1,<18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
38833,300.0,603,U,2016,8,Bachelor of Science,BSC,,,,,,,,0,<18,,0,English,,Not Entered, 
85092,100.0,603,U,2016,4,Bachelor of Science (Degree with Honours),BSC,,,,,,,,0,18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
148887,300.0,603,U,2016,5,Bachelor of Science,BSC,,,,,,,,0,20-21,,1,English,,Not Entered, 
148105,300.0,603,U,2016,9,Bachelor of Science,BSC,,,,,,,,1,18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
38810,300.0,100,U,2016,4,Bachelor of Arts,BOA,,,,,,,,0,18,,1,English,,Not Entered, 
108457,300.0,702,U,2016,7,Bachelor of Environments,BOE,,,,,,,,0,18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
106948,300.0,603,U,2016,8,Bachelor of Science,BSC,,,,,,,,0,<18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
85112,100.0,100,U,2016,6,Bachelor of Arts (Degree with Honours),BOA,GC-BUS,50.0,300.0,U,2019.0,1.0,Graduate Certificate in Business,0,18,,0,English,Band6 - 98.00 - 99.85,Not Entered, 
38999,300.0,100,U,2016,8,Bachelor of Arts,BOA,,,,,,,,1,20-21,,1,English,,Not Entered, 
85116,300.0,300,U,2016,11,Bachelor of Commerce,BOC,MC-TEACHSA,200.0,460.0,U,2018.0,7.0,Master of Teaching (Secondary),1,19,,1,English,,Not Entered, 
38804,300.0,603,U,2016,8,Bachelor of Science,BSC,,,,,,,,1,18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
157283,300.0,100,U,2016,8,Bachelor of Arts,BOA,GD-ARTS,100.0,100.0,U,2017.0,8.0,Graduate Diploma in Arts,0,18,NSW,0,English,Band4 - 90.00 - 94.95,Not Entered, 
121203,300.0,100,U,2016,8,Bachelor of Arts,BOA,,,,,,,,0,18,VIC,0,English,Band1 - <80,Not Entered, 
187987,300.0,603,U,2016,8,Bachelor of Science,BSC,MC-ENG,300.0,400.0,U,2018.0,7.0,Master of Engineering,1,18,,1,Not English,,Not Entered, 
106907,300.0,100,U,2016,7,Bachelor of Arts,BOA,MC-JURISD,300.0,732.0,U,2019.0,8.0,Juris Doctor,0,18,VIC,0,English,Band3 - 85.00 - 89.95,Not Entered, 
11744,300.0,100,U,2016,5,Bachelor of Arts,BOA,,,,,,,,0,18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
143477,300.0,100,U,2016,2,Bachelor of Arts,BOA,,,,,,,,0,18,VIC,1,Not English,Band3 - 85.00 - 89.95,Not Entered, 
85000,300.0,702,U,2016,5,Bachelor of Environments,BOE,MC-GEOG,200.0,603.0,U,2018.0,4.0,Master of Geography,1,19,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
157329,300.0,702,U,2016,7,Bachelor of Environments,BOE,MC-CM,300.0,702.0,U,2019.0,4.0,Master of Construction Management,0,19,,1,English,,Not Entered, 
157357,300.0,300,U,2016,4,Bachelor of Commerce,BOC,MC-SOCW,225.0,500.0,U,2018.0,8.0,Master of Social Work,1,18,VIC,0,Not English,Band4 - 90.00 - 94.95,Not Entered, 
84914,300.0,300,U,2016,10,Bachelor of Commerce,BOC,,,,,,,,0,<18,,1,Not English,,Not Entered, 
84926,300.0,100,U,2016,4,Bachelor of Arts,BOA,,,,,,,,1,20-21,,1,English,,Not Entered, 
157348,300.0,100,U,2016,5,Bachelor of Arts,BOA,MC-TRANS,150.0,100.0,U,2018.0,3.0,Master of Translation,1,19,,1,Not English,,Not Entered, 
107060,300.0,603,U,2016,8,Bachelor of Science,BSC,,,,,,,,1,18,VIC,0,English,Band4 - 90.00 - 94.95,Not Entered, 
84936,300.0,603,U,2016,4,Bachelor of Science,BSC,,,,,,,,1,18,VIC,0,English,Band1 - <80,Not Entered, 
11673,100.0,603,U,2016,4,Bachelor of Science (Degree with Honours),BSC,,,,,,,,0,25-29,VIC,0,English,,Tertiary English, 
121287,300.0,603,U,2016,2,Bachelor of Science,BSC,,,,,,,,0,18,VIC,0,Not English,Band5 - 95.00 - 97.95,Not Entered, 
38977,300.0,100,U,2016,7,Bachelor of Arts,BOA,MC-PUBCOM,200.0,100.0,U,2019.0,4.0,Master of Publishing and Communications,0,18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
84952,300.0,300,U,2016,10,Bachelor of Commerce,BOC,,,,,,,,0,18,,1,English,,Not Entered, 
11676,300.0,603,U,2016,9,Bachelor of Science,BSC,,,,,,,,1,18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
177211,300.0,603,U,2016,8,Bachelor of Science,BSC,MC-ENG,300.0,400.0,U,2018.0,5.0,Master of Engineering,1,19,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
11706,300.0,300,U,2016,8,Bachelor of Commerce,BOC,,,,,,,,0,<18,,1,Not English,,Not Entered, 
38902,300.0,300,U,2016,8,Bachelor of Commerce,BOC,,,,,,,,1,<18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
11628,300.0,300,U,2016,4,Bachelor of Commerce,BOC,,,,,,,,1,18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
21944,300.0,300,U,2016,8,Bachelor of Commerce,BOC,,,,,,,,0,19,QLD,1,Not English,Band4 - 90.00 - 94.95,Not Entered, 
84971,300.0,300,U,2016,4,Bachelor of Commerce,BOC,MC-JURISD,300.0,732.0,U,2019.0,8.0,Juris Doctor,0,18,VIC,0,English,Band5 - 95.00 - 97.95,Not Entered, 
38884,300.0,300,U,2016,3,Bachelor of Commerce,BOC,,,,,,,,0,18,VIC,0,Not English,Band3 - 85.00 - 89.95,Not Entered, 
38984,300.0,100,U,2016,1,Bachelor of Arts,BOA,,,,,,,,1,18,VIC,0,English,Band6 - 98.00 - 99.85,Not Entered, 
